DOI,author,censored,date,html_views,pdf_views,title
https://doi.org/10.1017/S030574100001081X,Stephen Fitzgerald,0,June 1971,0,6,"The Nanyang Chinese National Salvation Movement, 1937–1941"
https://doi.org/10.1017/S0305741000000175,Brunhild Staiger,0,March 1982,0,5,Die kommunistische Taktik in China 1921–1927
https://doi.org/10.1017/S030574100001657X,Dennis Duncanson,0,June 1983,0,18,Contest for the South China Sea
https://doi.org/10.1017/S0305741000028630,Helmut Martin,0,June 1981,0,4,A Comprehensive Glossary of Chinese Communist Terminology
https://doi.org/10.1017/S0305741000038364,Mark Elvin,0,September 1979,0,9,The Cambridge History of China
https://doi.org/10.1017/S0305741000030514,Delia Davin,0,March 1991,0,2,Modern Chinese Women Writers: Critical Appraisals
https://doi.org/10.1017/S0305741000004112,Jörn Brömmelhörster,0,March 2000,0,6,Chinese Economic Reform: The Impact on Security
https://doi.org/10.1017/S0305741006310636,SONNY LO,0,December 2006,0,4,Remaking Citizenship in Hong Kong
https://doi.org/10.1017/S0305741004220604,David Bachman,0,September 2004,0,5,Elite Dualism and Leadership Selection in China
https://doi.org/10.1017/S0305741000001016,Tang Tao and D. E. Pollard,0,December 1982,0,8,Old Tales Retold (Gushi xinbian)
https://doi.org/10.1017/S0305741000004471,Scott Rozelle,0,December 1991,0,4,Remaking Peasant China: Problems of Rural Development and Institutions at the Start of the 1990s
https://doi.org/10.1017/S0305741000029994,David S. G. Goodman,0,June 1985,0,6,The Making of a Premier: Zhao Ziyang's Provincial Career
https://doi.org/10.1017/S0305741004000566,"David Zweig, Chen Changgui and Stanley Rosen",0,September 2004,1,232,Globalization and Transnational Human Capital: Overseas and Returnee Scholars to China
https://doi.org/10.1017/S0009443902250627,John B. Hattendorf,0,December 2002,0,6,The Great Wall at Sea: China's Navy Enters the Twenty-First Century
https://doi.org/10.1017/S0305741000038741,Chalmers Johnson,0,June 1986,0,3,Recent Japanese Studies of Modern Chinese History
https://doi.org/10.1017/S0305741000045276,Tak-wing Ngo,0,June 1996,0,1,Hong Kong′s Economic and Financial Future By Luk Y
https://doi.org/10.1017/S0305741000046865,Enjiang Cheng,0,September 1997,0,8,Market Reforms and Provision of Credit for Grain Purchases in China
https://doi.org/10.1017/S0305741014000459,Russ Glenn,0,June 2014,3,22,The Ashgate Research Companion to Chinese Foreign Policy
https://doi.org/10.1017/S0305741000022086,Lynn T. White,0,June 1977,0,3,Flowers on an Iron Tree: Five Cities of China
https://doi.org/10.1017/S0305741000037085,Lucian W. Pye,1,December 1986,1,379,Reassessing the Cultural Revolution
https://doi.org/10.1017/S0305741013001185,Andrew Wedeman,0,December 2013,2,23,Will This Be China's Century
https://doi.org/10.1017/S0305741000008389,Yulia Egorova,0,June 2000,0,2,The Jews of China
https://doi.org/10.1017/S0305741000025893,W. Klatt,0,December 1974,0,1,La Voie chinoise: la longue marche de l'économie (1949–74)
https://doi.org/10.1017/S030574101100107X,Heather Inwood (a1),0,December 2011,6,31,Multimedia Quake Poetry: Convergence Culture after the Sichuan Earthquake
https://doi.org/10.1017/S0305741000048803,HJ Collar,0,June 1965,0,2,The Foreign Trade of Communist China: Its Impact on the Free World
https://doi.org/10.1017/S0305741012000562,Edward Friedman,0,June 2012,1,26,China's Thought Management
https://doi.org/10.1017/S0305741000008626,Edward Friedman,0,March 1984,0,5,The Future of Maoism
https://doi.org/10.1017/S0305741000038923,Gordon Bennett,0,March 1979,0,12,"Mass Campaigns and Earthquakes: Hai-Ch'eng, 1975"
https://doi.org/10.1017/S0305741008001355,Doug Guthrie,0,December 2008,0,29,"How China Grows: Investment, Finance, and Reform, Riedel James, Jin Jing and Gao Jian "
https://doi.org/10.1017/S0305741000009292,Dick Wilson,0,September 1973,0,2,Reform and Revolution in Asia
https://doi.org/10.1017/S0305741000050438,Marianne Bastid,0,April 1972,0,5,Sun Yat-sen and the Origins of the Chinese Revolution
https://doi.org/10.1017/S030574101600120X,Brian C. H. Fong,0,December 2016,13,111,The Politics of China–Hong Kong Relations: Living with Distant Masters Peter W
https://doi.org/10.1017/S0305741000009474,O. Edmund Clubb,0,December 1971,0,4,China: “Beloved” or Enemy
https://doi.org/10.1017/S0305741000008894,Gregor Benton,0,June 1990,0,4,La Chine au XXe siècle
https://doi.org/10.1017/S0305741008000726,Susan Naquin,0,June 2008,0,11,Exotic Commodities: Modern Objects and Everyday Life in China
https://doi.org/10.1017/S0305741000031490,June Teufel Dreyer,0,December 1990,0,5,East Asian Security and Foreign Policy in the 1980s
https://doi.org/10.1017/S0305741013000234,Marc L. Moskowitz,0,March 2013,1,14,"Beyond ""Innocence"": Amis Aboriginal Song in Taiwan as an Ecosystem"
https://doi.org/10.1017/S0305741000038662,Tas Luttrell,0,June 1986,0,7,Australia-China Trade
https://doi.org/10.1017/S0305741000045719,Roger B. Jeans,0,December 1992,0,4,The Great Wall of China: From History to Myth
https://doi.org/10.1017/S0305741016000746,Frank Dikötter (a1),1,September 2016,56,742,The Silent Revolution: Decollectivization from Below during the Cultural Revolution
https://doi.org/10.1017/S0305741000037188,Joseph W. Esherick,0,December 1986,0,6,"Ideal and Reality: Social and Political Change in Modern China, 1860–1949"
https://doi.org/10.1017/S0009443902410455,Barry Sautman,1,September 2002,0,147,Tibetan Nation: A History of Tibetan Nationalism and Sino-Tibetan Relations
https://doi.org/10.1017/S0305741006450426,JACOB EDMOND,0,September 2006,0,1,East by South: China in the Australasian Imagination
https://doi.org/10.1017/S0305741006370245,KARA CHAN,0,June 2006,0,6,Little Friends: Children's Film and Media Culture in China
https://doi.org/10.1017/S0009443901220592,Lester Ross,0,December 2001,0,13,"Environmental Regulation in China: Institutions, Enforcement, and Compliance"
https://doi.org/10.1017/S0305741010000494,Xiaomei Chen,0,June 2010,2,13,"Wu Han, Historian: Son of China's Times"
https://doi.org/10.1017/S0305741014000691,Rachel Murphy (a1),0,September 2014,10,156,Sex Ratio Imbalances and China's Care for Girls Programme: A Case Study of a Social Problem*
https://doi.org/10.1017/S0305741000012820,Elizabeth Wright,0,December 1980,0,1,The China Guidebook: A Traveller's Guide to the People's Republic of China (1979/80 Edition)
https://doi.org/10.1017/S0305741000028101,C. H. G. Oldham,0,March 1981,0,4,"Science, Technology and China's Drive for Modernization"
https://doi.org/10.1017/S030574100331063X,Maghiel van Crevel,0,December 2003,0,7,Chinas Unlimited: Making the Imaginaries of China and Chineseness
https://doi.org/10.1017/S030574100999018X,Barry Sautman and Yan Hairong,0,September 2009,19,327,African Perspectives on China–Africa Links
https://doi.org/10.1017/S0305741000031222,Timothy Cheek,0,September 1991,0,7,Going Against the Tide: On Dissent and Big-character Posters in China
https://doi.org/10.1017/S0305741000051018,,0,September 1987,0,39,The China Quarterly
https://doi.org/10.1017/S0305741000022153,W. Dolby,0,June 1977,0,8,Modern Chinese Literature in Malaysia and Singapore: A Classified Bibliography of Books in Chinese
https://doi.org/10.1017/S0305741009990592,Andrew Mertha,0,December 2009,49,596,“Fragmented Authoritarianism 2
https://doi.org/10.1017/S0305741000043216,Keith Forster,0,September 1994,0,7,"Australia's Taiwan Policy, 1942–1992"
https://doi.org/10.1017/S0305741000004549,Jan Prybyla,0,December 1991,0,2,Manufacturing Miracles: Paths of Industrialization in Latin America and East Asia
https://doi.org/10.1017/S0305741011001512,Julia C. Strauss (a1),0,March 2012,7,77,Framing and Claiming: Contemporary Globalization and “Going Out” in China's Rhetoric towards Latin America
https://doi.org/10.1017/S0305741015000296,J. Barton Starr,0,March 2015,2,14,Robert Morrison and the Protestant Plan for China
https://doi.org/10.1017/S030574100001715X,Ramon H. Myers,1,September 1984,0,92,The Economic Transformation of the Republic of China on Taiwan
https://doi.org/10.1017/S0305741000014065,David D. W. Wang,0,September 1993,0,1,Literary Authority and the Modern Chinese Writer: Ambivalence and Autobiography
https://doi.org/10.1017/S0305741011000956,Paul R. Katz,0,September 2011,1,11,"Gods, Ghosts, and Gangsters: Ritual Violence, Martial Arts, and Masculinity on the Margins of Chinese Society"
https://doi.org/10.1017/S0305741003340470,Li Zhang,0,September 2003,0,2,How Migrant Labor is Changing Rural China
https://doi.org/10.1017/S0305741006220630,JAMES MULVENON,0,December 2006,0,4,New Directions in the Study of China's Foreign Policy
https://doi.org/10.1017/S0305741000053364,Jean-Pierre Cabestan,0,December 1994,0,1,La Chine vers l'économie de marché
https://doi.org/10.1017/S0305741015000478,Marc Blecher,0,June 2015,2,28,Insurgency Trap: Labor Politics in Postsocialist China
https://doi.org/10.1017/S0305741016001235,Andrew B. Kipnis,0,December 2016,12,77,Fragile Elite: The Dilemmas of China's Top University Students 
https://doi.org/10.1017/S0305741000028897,Jerome Alan Cohen,0,July 1967,0,1,The International Legal Status of Formosa
https://doi.org/10.1017/S0305741016000461,Andrew B. Kennedy,0,June 2016,4,69,Diasporas and Foreign Direct Investment in China and India
https://doi.org/10.1017/S0305741000048451,A. M. Halpern,0,March 1965,0,4,China in the Postwar World*
https://doi.org/10.1017/S0305741000017665,Robert H. Taylor,0,March 1987,0,1,"Apprentice Revolutionaries: The Communist Movement in Laos, 1930-1985"
https://doi.org/10.1017/S0305741000036869,C. H. Chai,0,March 1986,0,4,Money and Banking in the Chinese Mainland
https://doi.org/10.1017/S0305741007002196,,0,December 2007,0,9,Index of Books Reviewed
https://doi.org/10.1017/S0305741000022463,A. M. Halpern,0,March 1961,0,4,The Chinese Communist Line on Neutralism*
https://doi.org/10.1017/S0305741000048682,Kenneth Chen,1,June 1965,0,77,Chinese Communist Attitudes Towards Buddhism in Chinese History
https://doi.org/10.1017/S0305741000048566,Vsevolod Holubnychy,0,March 1965,0,13,The Political Thought of Mao Tse-tung
https://doi.org/10.1017/S0305741000014739,Elisabeth Croll,0,September 2000,0,4,The Consumer Revolution in Urban Chinax
https://doi.org/10.1017/S0305741000038133,Douglas Lancashire,0,December 1988,0,4,Unfinished Encounter – China and Christianity
https://doi.org/10.1017/S0305741000033750,Steven M. Goldstein,0,June 1976,0,3,Resistance and Revolution in China: The Communists and the Second United Front
https://doi.org/10.1017/S0305741000010158,Diana Lary,0,December 1965,0,46,Teaching English in China*
https://doi.org/10.1017/S0305741000052905,Joseph W. Esherick,0,December 1994,0,24,Deconstructing the Construction of the Party-State: Gulin County in the Shaan-Gan-Ning Border Region*
https://doi.org/10.1017/S0305741008001148,David Shambaugh,0,December 2008,0,111,Training China's Political Elite: The Party School System
https://doi.org/10.1017/S0305741000017537,Steven F. Jackson,0,March 1987,0,7,Chinese Foreign Policy: Developments After Mao
https://doi.org/10.1017/S0305741003000407,Samuel P.S. Ho and George C.S. Lin,0,September 2003,0,145,"Emerging Land Markets in Rural and Urban China: Policies and
Practices"
https://doi.org/10.1017/S0305741000011644,Shum Kui Kwong,0,March 1977,0,7,The “Second Wang Mine Line” (1935–38)
https://doi.org/10.1017/S0305741000028289,A. Doak Barnett,0,October 1966,0,10,Social Stratification and Aspects of Personnel Management in the Chinese Communist Bureaucracy*
https://doi.org/10.1017/S0305741000044350,Humpherey Keenleyside,0,March 1996,0,1,II risveglio del drago
https://doi.org/10.1017/S0305741000038005,Peter Van Ness,0,December 1988,0,3,The End of an Isolation: China after Mao
https://doi.org/10.1017/S0305741011000555,Thomas David Dubois,0,June 2011,2,8,In Search of the Folk Daoists in North China
https://doi.org/10.1017/S0305741000052887,David S. G. Goodman,0,December 1994,0,6,JinJiLuYu in the Sino-Japanese War: The Border Region and the Border Region Government
https://doi.org/10.1017/S0305741000007323,J. Y. Wong,0,September 1975,0,13,The Role of Peter Parker in the Opening of China
https://doi.org/10.1017/S0305741000006469,Lowell Dittmer,0,March 1973,0,8,The Structural Evolution of ‘Criticism and Self-Criticism’
https://doi.org/10.1017/S0009443901380257,Hugh D.R. Baker,0,June 2001,0,4,In One's Own Shadow: An Ethnographic Account of the Condition of Post-Reform Rural China
https://doi.org/10.1017/S030574101200135X,Rachel Murphy,0,December 2012,1,30,"Governing Educational Desire: Culture, Politics and Schooling in China"
https://doi.org/10.1017/S0305741000004720,Louis Putterman,0,December 1995,0,41,The Role of Ownership and Property Rights in China's Economic Transition
https://doi.org/10.1017/S030574100000165X,Bonnie S. McDougall,0,December 1999,0,5,China in a Polycentric World: Essays in Chinese Comparative Literature
https://doi.org/10.1017/S0305741000032653,Bruce Taylor,0,December 1993,0,4,Macau: City of Commerce and Culture (Second Edition: Continuity and Change)
https://doi.org/10.1017/S0305741000008985,Steve Tsang,0,June 1990,0,2,A People Misruled: Hong Kong and the Chinese Stepping Stone Syndrome
https://doi.org/10.1017/S0305741010000500,Louise Edwards,0,June 2010,1,10,Women's Movements in Twentieth-Century Taiwan
https://doi.org/10.1017/S0305741000035086,Jae Ho Chung,0,June 1995,0,5,Changing Central-Local Relations in China: Reform and State Capacity
https://doi.org/10.1017/S0305741009990610,Xiaogang Wu,0,December 2009,17,127,Income Inequality and Distributive Justice: A Comparative Analysis of Mainland China and Hong Kong*
https://doi.org/10.1017/S0305741009990415,Daniel Leese,0,September 2009,1,10,"Cold War International History Project Bulletin, Issue 16, “Inside China's Cold War” "
https://doi.org/10.1017/S0305741000021950,Paul G. Pickowicz,0,June 1977,0,9,Ch'ü Ch'iu-pai and the Chinese Marxist Conception of Revolutionary Popular Literature and Art
https://doi.org/10.1017/S0305741000010961,Gene T. Hsiao,0,March 1974,0,13,The Sino-Japanese Rapprochement: A Relationship of Ambivalence
https://doi.org/10.1017/S0305741014000976,James L. Hevia,0,September 2014,1,20,"Twentieth-century Colonialism and China: Localities, the Everyday and the World"
https://doi.org/10.1017/S0305741000015046,Jeremy T. Paltiel,0,September 1995,0,16,PLA Allegiance on Parade: Civil-Military Relations in Transition*
https://doi.org/10.1017/S0305741000008225,Robert A. Pastor and Qingshan Tan,0,June 2000,0,33,The Meaning of China's Village Elections
https://doi.org/10.1017/S0305741000003209,Edwin Moïse,0,March 1998,0,4,China: A Macro History (Turn of the Century Edition)
https://doi.org/10.1017/S0305741016000035,Kjeld Erik Brødsgaard,0,March 2016,4,56,Training the Party: Party Adaptation and Elite Training in Reform-era China
https://doi.org/10.1017/S030574101400037X,Ivan Franceschini (a1),0,June 2014,19,247,Labour NGOs in China: A Real Force for Political Change
https://doi.org/10.1017/S0305741000041230,Barry Sautman,0,March 1992,0,42,Sirens of the Strongman: Neo-Authoritarianism in Recent Chinese Political Theory
https://doi.org/10.1017/S0305741000000667,Katharine H. Y. Huang Hsiao,0,September 1982,0,10,Money and Banking in the People's Republic of China: Recent Developments
https://doi.org/10.1017/S0305741000000758,Y. Y. Kueh,0,September 1982,0,3,Water Management Organization in the People's Republic of China
https://doi.org/10.1017/S0305741005340100,I-Ru Chen,0,March 2005,0,7,In The Name of Harmony and Prosperity: Labor and Gender Politics in Taiwan's Economic Restructuring
https://doi.org/10.1017/S0305741000032574,Nina Halpern,0,December 1993,0,5,"Economic Reform and Political Reform Attempts in China, 1979—1989"
https://doi.org/10.1017/S0305741000011450,Harold C. Hinton,0,June 1974,0,2,China and the World Community
https://doi.org/10.1017/S0305741000015435,David Shambaugh,0,September 1995,0,2,The China Quarterly - The Development of Contemporary China Studies
https://doi.org/10.1017/S0305741014000915,Colin Mackerras,0,September 2014,1,30,Contestation and Adaptation: The Politics of National Identity in China
https://doi.org/10.1017/S0305741000021895,Klaus Sagaster,0,September 1966,0,1,Mongols of the Twentieth Century
https://doi.org/10.1017/S030574101000144X,Justin Jacobs (a1),0,March 2011,5,53,Preparing the People for Mass Clemency: The 1956 Japanese War Crimes Trials in Shenyang and Taiyuan
https://doi.org/10.1017/S030574100003246X,William T. Tow,0,December 1993,0,3,People's Republic of China People's Liberation Army Air Force
https://doi.org/10.1017/S0305741000020579,Douglas R. Reynolds,0,December 1977,0,6,The Sian Incident: A Pivotal Point in Modern Chinese History
https://doi.org/10.1017/S0305741000014417,Philip Bridgham,1,June 1968,0,169,Mao's Cultural Revolution in 1967: The Struggle to Seize Power
https://doi.org/10.1017/S0305741000004690,Peter Nolan and Robert F. Ash,0,December 1995,0,15,China's Economy on the Eve of Reform
https://doi.org/10.1017/S0305741000009759,Li Chi,0,March 1963,0,4,Communist War Stories
https://doi.org/10.1017/S0305741008001185,Jonathan Sullivan,0,December 2008,0,39,Campaign Advertising and Democracy in Taiwan
https://doi.org/10.1017/S0305741000035712,Anita Chan,1,September 1976,0,96,Revelations that Move the Earth to Tears: A Collection of Post-Cultural Revolution Poems and Essays By Chinese Youths (Kan-yu Ko-yin Tung-ti Ai)
https://doi.org/10.1017/S0305741000003015,Beatrice Leung,0,March 1998,0,11,The Sino-Vatican Negotiations: Old Problems in a New Context*
https://doi.org/10.1017/S0305741000025030,John Philip Emerson,0,September 1961,0,5,"Manpower Absorption in the Non-Agricultural Branches of the Economy of Communist China, 1953–58*"
https://doi.org/10.1017/S0305741000036237,Lynn T. White,0,March 1978,0,12,"Low Power: Small Enterprises in Shanghai, 1949–67"
https://doi.org/10.1017/S0305741000047366,Brian Hook,0,December 1967,0,6,A Sino-Soviet Cultural Frontier: The Ili Kazakh Autonomous Chou
https://doi.org/10.1017/S0305741015000612,Rachel Harris,1,June 2015,4,94,The Sacred Routes of Uyghur History
https://doi.org/10.1017/S030574100999107X,John P. Burns and Wang Xiaoqi,0,March 2010,9,189,Civil Service Reform in China: Impacts on Civil Servants' Behaviour*
https://doi.org/10.1017/S030574100003424X,Joseph W. Esherick,0,March 1994,0,5,"Mountain Fires: The Red Army's Three-Year War in South China, 1934–1938"
https://doi.org/10.1017/S0305741000005063,R. L. Sims,0,December 1995,0,5,Japan's First Modern War: Army and Society in the Conflict with China 1894–95
https://doi.org/10.1017/S0305741000023511,Elizabeth Wright,0,September 1983,0,1,Modern China: A Chronology from 1842 to the Present
https://doi.org/10.1017/S0305741000036638,Jay Mathews,1,January 1972,0,98,Report from Peking: Observations of a Western Diplomat on the Cultural Revolution
https://doi.org/10.1017/S0305741000009590,William E. Ratliff,0,December 1971,0,2,"Communist China and Latin America, 1959–1967"
https://doi.org/10.1017/S0305741009990804,Duncan Yoon,0,December 2009,5,119,Africa's Freedom Railway: How a Chinese Development Project Changed Lives and Livelihoods in Tanzania
https://doi.org/10.1017/S0305741000030137,Madeleine Zelin,0,June 1985,0,1,"China's Cultural Heritage: The Ch'ing Dynasty 1644–1912, By Smith Richard J"
https://doi.org/10.1017/S0305741000026941,Frank Leeming,0,June 1988,0,7,"Macau, City of Commerce and Culture"
https://doi.org/10.1017/S0305741000023250,,0,September 1989,0,3,Quarterly Chronicle And Documentation
https://doi.org/10.1017/S0305741000035669,Marjorie Topley,0,September 1976,0,7,Emigration and the Chinese Lineage: the Mans in Hong Kong and London
https://doi.org/10.1017/S0305741000009498,Robert Michael Field,0,December 1971,0,2,Employment and Economic Growth in Urban China 1949–1957
https://doi.org/10.1017/S0305741000014697,Lucian W. Pye,0,September 2000,0,18,George E Taylor (1905–2000)
https://doi.org/10.1017/S0305741000014892,Kam Louie,0,September 2000,0,5,Bible in Modern China: The Literary and Intellectual Impact
https://doi.org/10.1017/S0305741014000101,R. Bin Wong,0,March 2014,4,34,The Chinese Economy: A New Transition
https://doi.org/10.1017/S0305741013000246,Weipin Tsai,0,March 2013,1,13,Friends of Sir Robert Hart: Three Generations of Carrall Women in China
https://doi.org/10.1017/S0305741000029854,Simon Long,0,June 1993,0,9,Crafting Democracy in Taiwan
https://doi.org/10.1017/S0305741004000281,Joyce K. Kallgren,0,June 2004,0,11,James R Townsend (1932–2004)
https://doi.org/10.1017/S0305741000039035,C. Martin Wilbur,0,March 1979,0,4,“Proletarian Hegemony” in the Chinese Revolution and the Canton Commune of 1927
https://doi.org/10.1017/S0305741000043617,Xu Xiaoqun,0,March 1997,0,21,"The Fate of Judicial Independence in Republican China, 1912-37"
https://doi.org/10.1017/S0305741000043939,Bernhard Fuehrer,0,March 1997,0,3,Das alte China
https://doi.org/10.1017/S0009443901360436,Jonathan Mirsky,0,September 2001,0,3,The Paradox of China's Post-Mao Reforms
https://doi.org/10.1017/S0305741004000694,Jae Ho Chung and Tao-chiu Lam,0,December 2004,0,41,China's “City System” in Flux: Explaining Post-Mao Administrative Changes
https://doi.org/10.1017/S0305741000026278,M. J. Esslin,0,September 1960,0,7,East Germany: Peking-Pankow Axis
https://doi.org/10.1017/S030574100005147X,Michael Schoenhals,1,December 1998,0,94,Turbulent Decade: A History of the Cultural Revolution
https://doi.org/10.1017/S0305741000013229,Morton H. Halperin,0,June 1966,0,4,An Introduction
https://doi.org/10.1017/S030574100002600X,John Bradbury,0,June 1961,0,5,Sino-Soviet Competition in North Korea
https://doi.org/10.1017/S0305741009990294,Jörn-Carsten Gottwald,0,September 2009,1,21,"Hainan: State, Society, and Business in a Chinese Province"
https://doi.org/10.1017/S030574100000480X,Yasheng Huang,0,December 1995,1,12,Using the Past to Serve the Present: Historiography and Politics in Contemporary China
https://doi.org/10.1017/S0009443901240108,Paul Goodwin,0,March 2001,0,1,Dictionary of Contemporary Chinese Military History
https://doi.org/10.1017/S030574100003215X,James Macdonald,0,September 1968,0,2,Chou En-lai: China's Gray Eminence
https://doi.org/10.1017/S0305741000014661,Yongshun Cai,0,September 2000,0,36,Between State and Peasant: Local Cadres and Statistical Reporting in Rural China*
https://doi.org/10.1017/S0305741010000457,Zhang Jie,0,June 2010,5,29,Suicide and Justice: A Chinese Perspective
https://doi.org/10.1017/S0305741000051808,Jonathan Unger,0,September 1996,1,48,"Bridges: Private Business, the Chinese Government and the Rise of New Associations*"
https://doi.org/10.1017/S0305741000039977,C. H. Chai,0,September 1986,0,8,The Chinese Economy: Structure and Reform in the Domestic Economy and in Foreign Trade
https://doi.org/10.1017/S0305741000012984,,0,September 1980,0,4,Dawa Norbu replies
https://doi.org/10.1017/S0305741000052267,Merle Goldman,0,July 1972,0,6,"The Role of History in Party Struggle, 1962–4"
https://doi.org/10.1017/S0305741000001144,David Holm,0,December 1982,0,3,The Performing Arts in Contemporary China
https://doi.org/10.1017/S0305741012000525,Jean-François Di Meglio,0,June 2012,1,26,China's Role in Global Economic Recovery
https://doi.org/10.1017/S0305741000018579,David Zweig,0,December 1989,0,4,Chinese Politics: Documents and Analysis
https://doi.org/10.1017/S0305741000023407,Steven I. Levine,0,September 1983,0,3,The Great Power Triangle
https://doi.org/10.1017/S0305741000016258,D. A. Dyker,0,March 1983,0,3,Allocation of Resources in the Soviet Union and China – 1980
https://doi.org/10.1017/S0305741000041321,Wang Jisi,0,March 1992,0,7,The Spirit of Chinese Foreign Policy: A Psychocultural View
https://doi.org/10.1017/S0305741012001403,Jean-Pierre Cabestan,0,December 2012,1,15,Democratizing Taiwan
https://doi.org/10.1017/S0305741015000570,Anthony J. Spires,0,June 2015,2,23,Philanthropy for Health in China
https://doi.org/10.1017/S0305741000050001,Hong Liu,0,September 1998,0,48,"Old Linkages, New Networks: The Globalization of Overseas Chinese Voluntary Associations and its Implications*"
https://doi.org/10.1017/S0305741000038613,K. R. Walker,0,June 1986,0,3,"The Rice Economy of Asia By Barker Randolph, Herdt Robert W"
https://doi.org/10.1017/S0305741009990567,Christine Wong,0,December 2009,6,99,Rebuilding Government for the 21st Century: Can China Incrementally Reform the Public Sector
https://doi.org/10.1017/S0305741000013746,Brunhild Staiger,0,March 1990,0,1,Wenn der Drache sich erhebt
https://doi.org/10.1017/S0305741000029222,Justus M. Van Der Kroef,0,April 1967,0,5,Philippine Communism and the Chinese1
https://doi.org/10.1017/S0305741014000423,Richard Louis Edmonds,0,June 2014,5,40,Green Politics in China: Environmental Governance and State–Society Relations
https://doi.org/10.1017/S0305741000048050,Peter Wiles,0,January 1967,0,4,The Road Divides
https://doi.org/10.1017/S0305741000053182,Guonan Ma,0,December 1994,0,3,Studies on Economic Reforms and Development in the People's Republic of China
https://doi.org/10.1017/S0305741000031118,David Shambaugh,0,September 1991,0,7,"Sino-American Relations, 1945–1955: A Joint Reassessment of a Critical Decade"
https://doi.org/10.1017/S0305741000005695,Brian Hook,0,December 1968,0,5,Far Eastern Economic Review 1968 Yearbook
https://doi.org/10.1017/S0305741000018762,Edgar Wickberg,0,December 1989,0,3,"Pluralism, Corporatism and Confucianism"
https://doi.org/10.1017/S0305741015000132,Sarah Biddulph,0,March 2015,2,27,The Routledge Handbook of Chinese Criminology
https://doi.org/10.1017/S030574100004529X,Thomas R. Gottschang,0,June 1996,0,1,Challenges of Economic Reform and Industrial Growth: China′s Wool War 
https://doi.org/10.1017/S0305741000032434,Jonathan Mirsky,1,December 1993,0,139,After the Event: Human Rights and Their Future in China
https://doi.org/10.1017/S0305741014000812,Wendy Dobson,0,September 2014,1,24,Chinese Money in Global Context: Historic Junctures between 600 BCE and 2012
https://doi.org/10.1017/S0305741014001283,Xiaoping Sun,0,December 2014,5,32,Chinese Comfort Women: Testimonies from Imperial Japan's Sex Slaves
https://doi.org/10.1017/S0305741012001014,Paul Clark,0,September 2012,1,14,Young Chinese in Urban China
https://doi.org/10.1017/S030574101100004X,Emilian Kavalski,0,March 2011,1,22,The Mind of Empire: China's History and Modern Foreign Relations
https://doi.org/10.1017/S0305741016000576,Jeremy Brown,0,June 2016,5,40,"Managing Famine, Flood and Earthquake in China: Tianjin, 1958–85"
https://doi.org/10.1017/S0305741000002885,G. F. Hudson,0,April 1962,0,3,China and Her Shadow
https://doi.org/10.1017/S0305741000011000,William W. Whitson,0,March 1974,0,2,Statistics and the Field Army Loyalty System
https://doi.org/10.1017/S030574100003054X,Marc Blecher,0,March 1991,0,3,"Electronic Mail on China, Vol 1 (18 February–3 June 1989) and Electronic Mail on China"
https://doi.org/10.1017/S0305741009991044,Qin Gao,0,March 2010,5,71,Redistributive Nature of the Chinese Social Benefit System: Progressive or Regressive
https://doi.org/10.1017/S0305741000026904,Reinhard Drifte,0,June 1988,0,3,Asian Security 1987
https://doi.org/10.1017/S0305741006000312,Chris Bramall,0,September 2006,0,30,The Last of the Romantics
https://doi.org/10.1017/S0305741000031477,Allen S. Whiting,0,December 1990,0,5,Chinese Attitudes Towards Nuclear Weapons: China and the United States During the Korean War
https://doi.org/10.1017/S0305741016001557,Hans Jørgen Gåsemyr (a1),0,March 2017,10,247,"Navigation, Circumvention and Brokerage: The Tricks of the Trade of Developing NGOs in China"
https://doi.org/10.1017/S0305741000015873,Y. Y. Kueh,0,March 1985,0,17,The Economics of the “Second Land Reform” in China
https://doi.org/10.1017/S0305741000036262,Paris H. Chang,0,March 1978,0,5,The Rise of Wang Tung-hsing: Head of China's Security Apparatus
https://doi.org/10.1017/S0305741009000046,Geremie R. Barmé,0,March 2009,14,116,China's Flat Earth: History and 8 August 2008*
https://doi.org/10.1017/S0305741005300105,Nara Dillon,0,March 2005,0,7,"The Communist Takeover of Hangzhou: The Transformation of City and Cadres, 1949–1954"
https://doi.org/10.1017/S0305741015001058,David Ryfe,0,September 2015,5,27,Media Transparency in China: Rethinking Rhetoric and Reality
https://doi.org/10.1017/S0305741014000745,Chin-Hao Huang (a1) and Patrick James (a2),0,September 2014,17,156,"Blue, Green or Aquamarine"
https://doi.org/10.1017/S0305741016000278,Amy Hanser (a1),0,June 2016,18,350,Street Politics: Street Vendors and Urban Governance in China
https://doi.org/10.1017/S0305741000003052,Elizabeth Perry,0,March 1998,0,3,Marxist Intellectuals and the Chinese Labor Movement: A Study of Deng Zhongxia
https://doi.org/10.1017/S0305741004000256,Lijian Hong,0,June 2004,0,19,Chongqing: Opportunities and Risks
https://doi.org/10.1017/S0305741000050098,Julia C. Strauss,0,September 1998,0,15,"Awakening China: Politics, Culture, and Class in the Nationalist Revolution"
https://doi.org/10.1017/S0305741000037632,C. K. Leung,0,December 1976,0,4,The Thought of Mao Tse-tung: Form and Content (in Chinese)
https://doi.org/10.1017/S0305741000013333,Kenneth R. Walker,0,June 1966,0,2,The First Years of Yangi Commune
